,ACG.L,ACG.R,AMYG.L,AMYG.R,ANG.L,ANG.R,CAU.L,CAU.R,CUN.L,CUN.R,FFG.L,FFG.R,HIP.L,HIP.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,INS.L,INS.R,IPL.L,IPL.R,MTG.L,MTG.R,ORBinf.L,ORBinf.R,ORBmid.L,ORBmid.R,ORBsup.L,ORBsup.R,ORBsupmed.L,ORBsupmed.R,PCG.L,PCG.R,PCUN.L,PCUN.R,PUT.L,PUT.R,ROL.L,ROL.R,SFGdor.L,SFGdor.R,SFGmed.L,SFGmed.R,SPG.L,SPG.R,STG.L,STG.R,THA.L,THA.R,class
0,-0.10600562948684272,-0.07665682166663784,-0.0060999508697957535,0.0482858941148226,-0.07059241800297224,0.04658313094582208,-0.048235599958851905,-0.02718277464259743,0.22624939300967717,0.172933827504009,0.1511755795401261,0.21663772361192998,-0.0217225944267192,-0.005268175785949552,0.16539023057744062,0.18211553798037702,0.119428397328305,0.10698075005304646,0.13042661384616375,0.1441741055906125,0.11537387875290073,0.09555744829303243,0.00717325563209355,0.017015598696648756,-0.046783691539061346,-0.09990135436010265,0.03983463508318693,-0.15986532255929645,-0.03445124847544286,-0.04994411023868215,-0.2670283443734343,-0.2395292526156542,0.044325426390898724,0.02198809386805621,0.11777491448877499,0.1831138907380773,0.07062814873105926,0.08963012803182176,0.03808360213494643,-0.03677891431996862,-0.07188241930954252,-0.021825003188977444,-0.13529179264039773,-0.13521282137167726,0.16539281246856904,0.2558237936661525,0.002003641719309944,-0.022058993329782367,0.15089833139623413,0.09570520111376557,-1.0
1,0.01052688067218146,0.06216374368354662,0.06560975688413101,0.0009843856345292297,-0.06215945274984767,-0.06520243770736019,-0.01695330594702957,-0.06456551327034434,-0.06663912023543991,-0.04825486122347633,-0.020113936282429357,-0.09114479123268478,0.06128256843238197,-0.016070989705016785,-0.0594415079200166,-0.10916017959520534,0.012484585328217335,-0.07767236015667417,-0.05448288951013632,-0.11271479440786808,-0.09985960874665194,-0.04217061895296068,-0.020634139096008048,-0.012474173138911653,0.04380778518905267,0.0072274837558532435,-0.038236302339461854,1.2599412553303732e-05,0.0024602338720390686,0.01892154946283453,0.09538555182584517,0.11341008551358615,-0.027635163354824466,-0.006804800247514112,-0.14994146781924012,-0.08806289828418905,-0.00862219906707007,-0.024544923257405992,-0.0365246945981075,-0.12076768146437045,-0.08277725766141825,-0.07797372212287286,-0.019131897544207604,-0.03057418096635788,-0.10869313558194321,-0.04672653307353588,-0.038417479168289026,-0.021437877557053297,-0.05182633943958297,-0.032047035931986656,-1.0
2,-0.01754060100336297,-0.004326831381858738,-0.0831972422314264,-0.14407822098620227,0.02336898373413658,0.038260032407764384,0.1515987846042425,0.17093061206211915,0.007239711934820041,0.06036708225608203,0.10746596085711953,0.0693588641528043,-0.0017016994656486248,0.0075085010222872796,0.0915490992529962,0.05930732047784001,0.07762828976306203,0.03727499977330067,0.003225138467529138,0.019615892033123954,0.16141299668526146,0.22695900839468508,0.08896509597702264,0.0439986905553569,0.01654217683696056,-0.016426864664259095,0.029188388028919852,0.0669829842631303,0.01460381444844218,0.056497347932519676,-0.07233241956158372,-0.10072083225864954,-0.02550328500101461,-0.004666499715159496,0.009528022473407172,0.024269187313549493,0.06999335643008818,0.07838848044503936,0.05761993752076946,0.0017254292267242486,0.02416581470131077,0.03721218522279263,-0.016695165856397676,-0.03162051109305557,0.03717795355615556,0.12360308162436645,0.11298734043568553,0.022830797140683756,0.1370179237271515,0.11427531209461998,-1.0
3,-0.13355186915820585,-0.10770974739401105,-0.030700857094779557,-0.03256043493358412,-0.13389963463401672,-0.1325713911670044,-0.09067406076741887,-0.06198582826581161,-0.21129710942613564,-0.19124587428861428,-0.017888842208782407,-0.03440453234550974,-0.022976620545433524,-0.017076064635386405,0.00367310272878364,-0.07404401255684231,-0.05370949158770435,-0.048368916871311556,-0.18402523277327013,-0.15364742968880876,-0.07025004586865753,-0.06727260763282318,-0.027777414126167146,-0.079832365826644,-0.17120653316360768,-0.2222490942984602,-0.09554650561670465,-0.10442884502166026,-0.07030173557040058,0.016814602365742302,-0.06733355607139833,-0.02250717542506785,-0.1434479561091446,-0.13672566198371167,-0.12714459199970538,-0.12153465165709733,-0.0219855697528961,-0.04425039863187674,-0.11714957355078821,-0.13656959515151848,-0.13299749748411663,-0.11393420538974575,-0.1645428115159509,-0.13101718242265034,-0.052455834607245864,-0.02257806796074685,-0.11966909321385884,-0.06974788364693141,-0.0792853500084399,-0.06648404641202374,-1.0
4,0.06746502414267445,0.0312765025591065,0.07445735710820653,0.13638929602098881,-0.022885462562245693,0.02510712900117164,0.08370898995511268,0.17319111709684068,0.14146199906305598,0.12802875773178315,0.061870953438693914,0.10324759698755222,0.06207305006602154,0.07796759941443993,0.08882526053527301,0.058129278347523496,0.05358045208421033,0.037227391993278146,0.015617290560118595,0.08551088026417457,0.02723253103713662,-0.01448033673346145,0.09835058605629521,0.11438370220989293,0.12666834430766363,0.046300605962886716,0.06702169165549614,0.07080074855196901,0.21876033921328167,0.0691896851315821,0.08003704173164791,0.09520122962330863,-0.014687700657719885,0.024057456257130266,0.08572918027198846,0.14003101198309933,0.014610425953008653,0.07300798247655484,0.021223266957980064,0.10931307672719372,0.0677364281960792,0.024945108827627353,0.05946557307302719,0.014687671906450933,0.06529705689460384,0.20676921009275165,0.07909610134733976,0.0822707249200667,0.018264204069940695,0.015310135002791705,-1.0
5,-0.06444863243701558,-0.05248894000628886,0.06833782687329626,0.03745781225913156,-0.09159794564928259,0.01009130192331643,0.028698376916284588,0.04238735176681027,-0.07232160843441023,-0.010411240314805106,0.0492911384616452,0.06399356574264932,-0.04133762829641105,-0.02362429190083153,0.035054203038416096,-0.08025936997111094,-0.028663631938972645,-0.09305632981756717,0.006144204415715328,-0.029820176129899494,-0.027245553892133758,-0.03784657914231937,-0.014612417324271381,-0.026839795860287563,-0.09136481482471069,-0.08687725788620536,-0.06196655113801843,-0.0923428258908043,-0.0740021531302706,-0.050648322014209386,-0.0908991927515667,-0.09868303357944708,-0.004531016283067127,-0.05546392176087051,-0.04160323880844243,-0.04539850584732119,-0.0021304052837627847,-0.0197853736889454,-0.014650435568498163,-0.14542749013366077,-0.07429642024885007,-0.062005835852212254,-0.07929290933221189,-0.04322595126573911,-0.07222271636805493,0.005083025254340047,-0.08292106408011829,-0.07861465510426356,0.0331848872177356,0.034521039854482995,-1.0
6,-0.1788833761057468,-0.1286903174275968,-0.09603400568275842,-0.13693993529645376,-0.09590100573140793,-0.024860978518770116,-0.031008916733461345,0.006897377489256975,-0.08343327957192975,-0.03754413492159206,0.02424352243003544,0.0022797324005425675,-0.07292462356870184,-0.07796554898335012,0.11737608368892953,0.018036022435240138,0.13048133196885506,-0.014963341744246158,-0.09642959839383729,-0.09937606743369394,0.031194166342907628,0.058533544663710635,-0.05122381462060451,-0.09500155701103259,-0.11573388622382934,-0.171924177118061,-0.0048397457637659345,-0.12093626441265716,0.023462110198747003,-0.03801550720466491,-0.1042357002354723,-0.15804151972863564,-0.05574187150342271,0.0006793013364953157,-0.07600939722790448,-0.033467733556235855,-0.021958175757621403,-0.018525584779838917,-0.11445125762810715,-0.14200345988999927,-0.04111533018531379,-0.04510341989155386,-0.08303035780666666,-0.11903771288547253,-0.013058805951888401,0.028427995455843524,-0.1161359303567876,-0.14843355218863774,0.08031541725893214,0.049908028322912155,-1.0
7,-0.14878336178623372,-0.11376051108268553,-0.21332157054359924,-0.18547144813298325,-0.04298632681237266,0.008590996901377301,-0.03916553150002386,-0.027018110923876137,-0.06668070721836443,-0.008217620191468572,0.012108649713045427,0.1100239843679331,-0.06762223081965472,-0.058915170871652454,0.057426295459174,-0.06823304809950473,0.02387951214675994,-0.0410108277376935,-0.09310869279328743,-0.10966011017747468,0.06232200120769305,0.005988856348359622,-0.0341104611336576,-0.02822082260593688,-0.11965949123126214,-0.10014923775159727,0.03210309227115255,0.01388248163696284,-0.10341981590022886,-0.027201688650178506,-0.12139704945587887,-0.12898623325673628,-0.06002867760431777,-0.0369510394452029,-0.028372206690860952,-0.010619305456153175,-0.0397878548673529,-0.1332101683622198,-0.04130727376295868,-0.09472922675708258,-0.017432000309898447,-0.04063633210454429,-0.04801365607406843,-0.057709701512689886,0.061765132281788766,0.06807231185400943,-0.0376064854661028,-0.05481527517936998,0.01975234149535156,-0.04803257372949036,-1.0
8,0.04333542324479639,-0.015596428651517143,-0.03403390329463309,0.17357005571895814,-0.06452487024142647,-0.04353024849690309,-0.09283835961386389,-0.09248166602702612,-0.1442229753882665,-0.12250933644354783,0.006949499670391784,0.013748048907801265,-0.014092739952425127,0.012769771130047215,-0.13754964334390388,-0.09354724228933381,-0.08831367722909544,-0.06825306677485853,-0.041288578560416615,-0.01745483143745065,-0.08599823734969007,-0.04071985366519932,-0.026477361447783825,0.018766802453724803,-0.10904773218678676,0.020496713764860734,-0.04360449586634211,-0.08305563949597206,0.00861409918076797,0.0006515236490595126,0.2630899762376699,0.11843163866863719,0.047718673514613674,-0.02514582203192675,-0.02693201411483248,-0.051536246037241634,-0.1276987936431909,-0.05585562168914843,-0.04080176766624113,-0.013108690939532307,-0.0036422681856708924,0.02432185066476607,0.024765985062678075,0.04995248607563238,-0.06102115264661003,-0.014182413597108805,0.0015889978649397442,0.053006418631849635,-0.07286225117208066,-0.05285116958323988,-1.0
9,0.01868849088646647,-0.015208686913953967,-0.0905346314561547,0.07588847630103207,0.005158693220238296,0.05594472826964059,0.044918734782860986,0.006381025211581441,0.08435860564230975,0.12274914498491113,0.16385825757371822,0.07041555975320374,0.04819660017214058,0.07051525908655681,0.00864527005545417,-0.016944034019087405,0.00466168998312282,0.011846112775044743,-0.010722403675136402,-0.07439141729606195,-0.03784585336474052,-0.004624009256500324,0.048938031958706184,0.10666526816748877,-0.03670439628920852,-0.024248661678453437,-0.1339864749718668,-0.18254077105279412,-0.07083021362309701,-0.03180352596459154,0.06828554131957763,0.043225242103023774,0.050657652654917396,0.11024713748465742,0.02233265838145275,0.007479065426720814,0.08415113205495046,0.010345779873024747,0.03924692300258629,0.06111561903601644,-0.014876810454509193,-0.0496901556220307,0.03200751897772454,0.04383443406266507,0.028472316487499195,0.06008455704932125,0.08306913698298792,0.06804565913445694,0.09349397378270141,-0.07943163622718667,-1.0
